variant,family,act,weight,scale,target_freq_mhz,converged,wns_ns,area_um2,submodule_areas,power_default_W,submodule_powers_default,power_vcd_W,submodule_powers_vcd,critical_path_ns,achieved_fmax_mhz,vcd_valid_cycles,sigma_act,sigma_w,K,blocks,source
baseline_act-E5M2_w-E5M2_UE4M4,baseline,E5M2,E5M2,UE4M4,500,false,-0.0800,11086.614004,CustomOperator_E5M2_to_E5M2_0: 55.3140 (1 inst); CustomOperator_E5M2_to_E5M2_1: 66.6540 (1 inst); CustomOperator_E5M2_to_E5M2_2: 113.0220 (1 inst); CustomOperator_E5M2_to_E5M2_3: 116.2980 (1 inst); FPNAdder: 1209.0960 (1 inst); FixedFPTree_exp8_mant6_out10_vec4_range58: 7768.1520 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E5M2_to_E5M2_scale_UE4M4_wide10: 1163.7360 (1 inst); ScaleToFP17b_E5M2_x_E5M2_UE4M4_wide20: 491.0220 (1 inst),5.111000e-03,CustomOperator_E5M2_to_E5M2_0: 1.990e-05 (1 inst); CustomOperator_E5M2_to_E5M2_1: 2.390e-05 (1 inst); CustomOperator_E5M2_to_E5M2_2: 3.740e-05 (1 inst); CustomOperator_E5M2_to_E5M2_3: 3.980e-05 (1 inst); FPNAdder: 6.330e-04 (1 inst); FixedFPTree_exp8_mant6_out10_vec4_range58: 3.210e-03 (1 inst); SNPS_CLOCK_GATE: 6.310e-07 (1 inst); ScaleAddition_E5M2_to_E5M2_scale_UE4M4_wide10: 8.090e-04 (1 inst); ScaleToFP17b_E5M2_x_E5M2_UE4M4_wide20: 3.140e-04 (1 inst),2.144000e-03,CustomOperator_E5M2_to_E5M2_0: 1.790e-05 (1 inst); CustomOperator_E5M2_to_E5M2_1: 1.980e-05 (1 inst); CustomOperator_E5M2_to_E5M2_2: 2.920e-05 (1 inst); CustomOperator_E5M2_to_E5M2_3: 3.070e-05 (1 inst); FPNAdder: 3.210e-04 (1 inst); FixedFPTree_exp8_mant6_out10_vec4_range58: 1.210e-03 (1 inst); SNPS_CLOCK_GATE: 6.950e-06 (1 inst); ScaleAddition_E5M2_to_E5M2_scale_UE4M4_wide10: 2.970e-04 (1 inst); ScaleToFP17b_E5M2_x_E5M2_UE4M4_wide20: 1.420e-04 (1 inst),2.0800,480.8,1059,0.372,0.0366,2048,1,5freq
baseline_act-E5M2_w-E5M2_UE5M3,baseline,E5M2,E5M2,UE5M3,500,true,-0.0200,12199.446007,CustomOperator_E5M2_to_E5M2_0: 47.3760 (1 inst); CustomOperator_E5M2_to_E5M2_1: 67.2840 (1 inst); CustomOperator_E5M2_to_E5M2_2: 132.8040 (1 inst); CustomOperator_E5M2_to_E5M2_3: 127.7640 (1 inst); FPNAdder: 1410.0660 (1 inst); FixedFPTree_exp8_mant6_out12_vec4_range58: 8576.1900 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E5M2_to_E5M2_scale_UE5M3_wide12: 1176.9660 (1 inst); ScaleToFP17b_E5M2_x_E5M2_UE5M3_wide20: 559.0620 (1 inst),5.643000e-03,CustomOperator_E5M2_to_E5M2_0: 1.690e-05 (1 inst); CustomOperator_E5M2_to_E5M2_1: 2.340e-05 (1 inst); CustomOperator_E5M2_to_E5M2_2: 4.410e-05 (1 inst); CustomOperator_E5M2_to_E5M2_3: 4.560e-05 (1 inst); FPNAdder: 7.350e-04 (1 inst); FixedFPTree_exp8_mant6_out12_vec4_range58: 3.560e-03 (1 inst); SNPS_CLOCK_GATE: 6.360e-07 (1 inst); ScaleAddition_E5M2_to_E5M2_scale_UE5M3_wide12: 8.530e-04 (1 inst); ScaleToFP17b_E5M2_x_E5M2_UE5M3_wide20: 3.390e-04 (1 inst),2.405000e-03,CustomOperator_E5M2_to_E5M2_0: 1.600e-05 (1 inst); CustomOperator_E5M2_to_E5M2_1: 2.080e-05 (1 inst); CustomOperator_E5M2_to_E5M2_2: 3.530e-05 (1 inst); CustomOperator_E5M2_to_E5M2_3: 3.700e-05 (1 inst); FPNAdder: 3.490e-04 (1 inst); FixedFPTree_exp8_mant6_out12_vec4_range58: 1.350e-03 (1 inst); SNPS_CLOCK_GATE: 6.950e-06 (1 inst); ScaleAddition_E5M2_to_E5M2_scale_UE5M3_wide12: 3.830e-04 (1 inst); ScaleToFP17b_E5M2_x_E5M2_UE5M3_wide20: 1.390e-04 (1 inst),2.0200,495.0,1059,0.372,0.0366,2048,1,5freq
baseline_act-E5M2_w-E4M3_UE4M3,baseline,E5M2,E4M3,UE4M3,503,true,0.0000,9106.272002,CustomOperator_E5M2_to_E4M3_0: 49.3920 (1 inst); CustomOperator_E5M2_to_E4M3_1: 52.2900 (1 inst); CustomOperator_E5M2_to_E4M3_2: 104.0760 (1 inst); CustomOperator_E5M2_to_E4M3_3: 98.0280 (1 inst); FPNAdder: 1072.8900 (1 inst); FixedFPTree_exp8_mant7_out10_vec4_range43: 6297.2280 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E5M2_to_E4M3_scale_UE4M3_wide10: 878.0940 (1 inst); ScaleToFP15b_E5M2_x_E4M3_UE4M3_wide18: 465.0660 (1 inst),4.277000e-03,CustomOperator_E5M2_to_E4M3_0: 1.730e-05 (1 inst); CustomOperator_E5M2_to_E4M3_1: 1.750e-05 (1 inst); CustomOperator_E5M2_to_E4M3_2: 3.320e-05 (1 inst); CustomOperator_E5M2_to_E4M3_3: 3.320e-05 (1 inst); FPNAdder: 5.300e-04 (1 inst); FixedFPTree_exp8_mant7_out10_vec4_range43: 2.760e-03 (1 inst); SNPS_CLOCK_GATE: 6.100e-07 (1 inst); ScaleAddition_E5M2_to_E4M3_scale_UE4M3_wide10: 6.030e-04 (1 inst); ScaleToFP15b_E5M2_x_E4M3_UE4M3_wide18: 2.630e-04 (1 inst),2.018000e-03,CustomOperator_E5M2_to_E4M3_0: 1.780e-05 (1 inst); CustomOperator_E5M2_to_E4M3_1: 1.810e-05 (1 inst); CustomOperator_E5M2_to_E4M3_2: 3.340e-05 (1 inst); CustomOperator_E5M2_to_E4M3_3: 3.180e-05 (1 inst); FPNAdder: 2.840e-04 (1 inst); FixedFPTree_exp8_mant7_out10_vec4_range43: 1.160e-03 (1 inst); SNPS_CLOCK_GATE: 6.670e-06 (1 inst); ScaleAddition_E5M2_to_E4M3_scale_UE4M3_wide10: 2.680e-04 (1 inst); ScaleToFP15b_E5M2_x_E4M3_UE4M3_wide18: 1.300e-04 (1 inst),1.9881,503.0,1059,0.372,0.0366,2048,1,atfmax
baseline_act-E5M2_w-E4M3_UE4M4,baseline,E5M2,E4M3,UE4M4,503,true,-0.0100,9939.888007,CustomOperator_E5M2_to_E4M3_0: 48.5100 (1 inst); CustomOperator_E5M2_to_E4M3_1: 50.2740 (1 inst); CustomOperator_E5M2_to_E4M3_2: 108.4860 (1 inst); CustomOperator_E5M2_to_E4M3_3: 110.1240 (1 inst); FPNAdder: 1180.9980 (1 inst); FixedFPTree_exp8_mant7_out8_vec4_range43: 6862.3380 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E5M2_to_E4M3_scale_UE4M4_wide8: 1044.1620 (1 inst); ScaleToFP15b_E5M2_x_E4M3_UE4M4_wide18: 436.0860 (1 inst),4.826000e-03,CustomOperator_E5M2_to_E4M3_0: 1.830e-05 (1 inst); CustomOperator_E5M2_to_E4M3_1: 1.940e-05 (1 inst); CustomOperator_E5M2_to_E4M3_2: 3.710e-05 (1 inst); CustomOperator_E5M2_to_E4M3_3: 3.840e-05 (1 inst); FPNAdder: 6.320e-04 (1 inst); FixedFPTree_exp8_mant7_out8_vec4_range43: 3.050e-03 (1 inst); SNPS_CLOCK_GATE: 6.040e-07 (1 inst); ScaleAddition_E5M2_to_E4M3_scale_UE4M4_wide8: 7.580e-04 (1 inst); ScaleToFP15b_E5M2_x_E4M3_UE4M4_wide18: 2.520e-04 (1 inst),2.232000e-03,CustomOperator_E5M2_to_E4M3_0: 1.850e-05 (1 inst); CustomOperator_E5M2_to_E4M3_1: 1.840e-05 (1 inst); CustomOperator_E5M2_to_E4M3_2: 3.760e-05 (1 inst); CustomOperator_E5M2_to_E4M3_3: 3.740e-05 (1 inst); FPNAdder: 3.200e-04 (1 inst); FixedFPTree_exp8_mant7_out8_vec4_range43: 1.310e-03 (1 inst); SNPS_CLOCK_GATE: 6.660e-06 (1 inst); ScaleAddition_E5M2_to_E4M3_scale_UE4M4_wide8: 3.150e-04 (1 inst); ScaleToFP15b_E5M2_x_E4M3_UE4M4_wide18: 1.020e-04 (1 inst),1.9981,500.5,1059,0.372,0.0366,2048,1,atfmax
baseline_act-E5M2_w-E4M3_UE5M3,baseline,E5M2,E4M3,UE5M3,511,true,0.0000,9670.499997,CustomOperator_E5M2_to_E4M3_0: 48.8880 (1 inst); CustomOperator_E5M2_to_E4M3_1: 51.9120 (1 inst); CustomOperator_E5M2_to_E4M3_2: 109.9980 (1 inst); CustomOperator_E5M2_to_E4M3_3: 117.6840 (1 inst); FPNAdder: 1184.6520 (1 inst); FixedFPTree_exp8_mant7_out10_vec4_range43: 6622.4340 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E5M2_to_E4M3_scale_UE5M3_wide10: 946.7640 (1 inst); ScaleToFP15b_E5M2_x_E4M3_UE5M3_wide18: 496.0620 (1 inst),4.586000e-03,CustomOperator_E5M2_to_E4M3_0: 1.790e-05 (1 inst); CustomOperator_E5M2_to_E4M3_1: 1.800e-05 (1 inst); CustomOperator_E5M2_to_E4M3_2: 3.550e-05 (1 inst); CustomOperator_E5M2_to_E4M3_3: 3.880e-05 (1 inst); FPNAdder: 5.970e-04 (1 inst); FixedFPTree_exp8_mant7_out10_vec4_range43: 2.910e-03 (1 inst); SNPS_CLOCK_GATE: 6.060e-07 (1 inst); ScaleAddition_E5M2_to_E4M3_scale_UE5M3_wide10: 6.530e-04 (1 inst); ScaleToFP15b_E5M2_x_E4M3_UE5M3_wide18: 2.950e-04 (1 inst),2.192000e-03,CustomOperator_E5M2_to_E4M3_0: 1.960e-05 (1 inst); CustomOperator_E5M2_to_E4M3_1: 1.820e-05 (1 inst); CustomOperator_E5M2_to_E4M3_2: 3.690e-05 (1 inst); CustomOperator_E5M2_to_E4M3_3: 3.770e-05 (1 inst); FPNAdder: 3.160e-04 (1 inst); FixedFPTree_exp8_mant7_out10_vec4_range43: 1.270e-03 (1 inst); SNPS_CLOCK_GATE: 6.770e-06 (1 inst); ScaleAddition_E5M2_to_E4M3_scale_UE5M3_wide10: 2.810e-04 (1 inst); ScaleToFP15b_E5M2_x_E4M3_UE5M3_wide18: 1.420e-04 (1 inst),1.9569,511.0,1059,0.372,0.0366,2048,1,atfmax
baseline_act-E5M2_w-E5M2_UE4M4,baseline,E5M2,E5M2,UE4M4,511,false,-0.1000,11511.612011,CustomOperator_E5M2_to_E5M2_0: 57.2040 (1 inst); CustomOperator_E5M2_to_E5M2_1: 62.2440 (1 inst); CustomOperator_E5M2_to_E5M2_2: 106.7220 (1 inst); CustomOperator_E5M2_to_E5M2_3: 120.5820 (1 inst); FPNAdder: 1311.9120 (1 inst); FixedFPTree_exp8_mant6_out10_vec4_range58: 7918.5960 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E5M2_to_E5M2_scale_UE4M4_wide10: 1281.0420 (1 inst); ScaleToFP17b_E5M2_x_E5M2_UE4M4_wide20: 556.5420 (1 inst),5.440000e-03,CustomOperator_E5M2_to_E5M2_0: 1.880e-05 (1 inst); CustomOperator_E5M2_to_E5M2_1: 2.290e-05 (1 inst); CustomOperator_E5M2_to_E5M2_2: 3.760e-05 (1 inst); CustomOperator_E5M2_to_E5M2_3: 3.980e-05 (1 inst); FPNAdder: 6.960e-04 (1 inst); FixedFPTree_exp8_mant6_out10_vec4_range58: 3.320e-03 (1 inst); SNPS_CLOCK_GATE: 6.300e-07 (1 inst); ScaleAddition_E5M2_to_E5M2_scale_UE4M4_wide10: 9.310e-04 (1 inst); ScaleToFP17b_E5M2_x_E5M2_UE4M4_wide20: 3.580e-04 (1 inst),2.302000e-03,CustomOperator_E5M2_to_E5M2_0: 1.630e-05 (1 inst); CustomOperator_E5M2_to_E5M2_1: 1.990e-05 (1 inst); CustomOperator_E5M2_to_E5M2_2: 3.330e-05 (1 inst); CustomOperator_E5M2_to_E5M2_3: 3.270e-05 (1 inst); FPNAdder: 3.560e-04 (1 inst); FixedFPTree_exp8_mant6_out10_vec4_range58: 1.260e-03 (1 inst); SNPS_CLOCK_GATE: 7.100e-06 (1 inst); ScaleAddition_E5M2_to_E5M2_scale_UE4M4_wide10: 3.450e-04 (1 inst); ScaleToFP17b_E5M2_x_E5M2_UE4M4_wide20: 1.570e-04 (1 inst),2.0569,486.2,1059,0.372,0.0366,2048,1,atfmax
baseline_act-E5M2_w-E5M2_UE5M3,baseline,E5M2,E5M2,UE5M3,511,false,-0.0900,12123.972011,CustomOperator_E5M2_to_E5M2_0: 57.8340 (1 inst); CustomOperator_E5M2_to_E5M2_1: 67.1580 (1 inst); CustomOperator_E5M2_to_E5M2_2: 119.1960 (1 inst); CustomOperator_E5M2_to_E5M2_3: 110.5020 (1 inst); FPNAdder: 1318.9680 (1 inst); FixedFPTree_exp8_mant6_out12_vec4_range58: 8489.6280 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E5M2_to_E5M2_scale_UE5M3_wide12: 1295.7840 (1 inst); ScaleToFP17b_E5M2_x_E5M2_UE5M3_wide20: 564.7320 (1 inst),5.680000e-03,CustomOperator_E5M2_to_E5M2_0: 1.930e-05 (1 inst); CustomOperator_E5M2_to_E5M2_1: 2.350e-05 (1 inst); CustomOperator_E5M2_to_E5M2_2: 4.090e-05 (1 inst); CustomOperator_E5M2_to_E5M2_3: 3.610e-05 (1 inst); FPNAdder: 7.070e-04 (1 inst); FixedFPTree_exp8_mant6_out12_vec4_range58: 3.530e-03 (1 inst); SNPS_CLOCK_GATE: 6.290e-07 (1 inst); ScaleAddition_E5M2_to_E5M2_scale_UE5M3_wide12: 9.520e-04 (1 inst); ScaleToFP17b_E5M2_x_E5M2_UE5M3_wide20: 3.520e-04 (1 inst),2.478000e-03,CustomOperator_E5M2_to_E5M2_0: 1.720e-05 (1 inst); CustomOperator_E5M2_to_E5M2_1: 2.230e-05 (1 inst); CustomOperator_E5M2_to_E5M2_2: 3.550e-05 (1 inst); CustomOperator_E5M2_to_E5M2_3: 3.180e-05 (1 inst); FPNAdder: 3.410e-04 (1 inst); FixedFPTree_exp8_mant6_out12_vec4_range58: 1.380e-03 (1 inst); SNPS_CLOCK_GATE: 7.100e-06 (1 inst); ScaleAddition_E5M2_to_E5M2_scale_UE5M3_wide12: 4.280e-04 (1 inst); ScaleToFP17b_E5M2_x_E5M2_UE5M3_wide20: 1.450e-04 (1 inst),2.0469,488.5,1059,0.372,0.0366,2048,1,atfmax
baseline_act-INT8_w-E5M2_UE4M3,baseline,INT8,E5M2,UE4M3,519,true,0.0000,8860.698003,CustomOperator_INT8_to_E5M2_0: 73.7100 (1 inst); CustomOperator_INT8_to_E5M2_1: 98.7840 (1 inst); CustomOperator_INT8_to_E5M2_2: 104.7060 (1 inst); CustomOperator_INT8_to_E5M2_3: 96.6420 (1 inst); FPNAdder: 1302.3360 (1 inst); FixedFPTree_exp8_mant10_out14_vec4_range29: 5190.1920 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_INT8_to_E5M2_scale_UE4M3_wide14: 1272.7260 (1 inst); ScaleToFP19b_INT8_x_E5M2_UE4M3_wide22: 611.1000 (1 inst),5.341000e-03,CustomOperator_INT8_to_E5M2_0: 3.110e-05 (1 inst); CustomOperator_INT8_to_E5M2_1: 3.530e-05 (1 inst); CustomOperator_INT8_to_E5M2_2: 3.610e-05 (1 inst); CustomOperator_INT8_to_E5M2_3: 3.590e-05 (1 inst); FPNAdder: 7.130e-04 (1 inst); FixedFPTree_exp8_mant10_out14_vec4_range29: 3.050e-03 (1 inst); SNPS_CLOCK_GATE: 6.450e-07 (1 inst); ScaleAddition_INT8_to_E5M2_scale_UE4M3_wide14: 1.020e-03 (1 inst); ScaleToFP19b_INT8_x_E5M2_UE4M3_wide22: 3.970e-04 (1 inst),2.402000e-03,CustomOperator_INT8_to_E5M2_0: 3.540e-05 (1 inst); CustomOperator_INT8_to_E5M2_1: 3.790e-05 (1 inst); CustomOperator_INT8_to_E5M2_2: 3.650e-05 (1 inst); CustomOperator_INT8_to_E5M2_3: 3.380e-05 (1 inst); FPNAdder: 3.560e-04 (1 inst); FixedFPTree_exp8_mant10_out14_vec4_range29: 1.220e-03 (1 inst); SNPS_CLOCK_GATE: 7.540e-06 (1 inst); ScaleAddition_INT8_to_E5M2_scale_UE4M3_wide14: 4.170e-04 (1 inst); ScaleToFP19b_INT8_x_E5M2_UE4M3_wide22: 1.840e-04 (1 inst),1.9268,519.0,1059,0.372,0.0366,2048,1,atfmax
baseline_act-E5M2_w-E2M1_UE4M3,baseline,E5M2,E2M1,UE4M3,522,true,0.0000,6800.472003,CustomOperator_E5M2_to_E2M1_0: 32.1300 (1 inst); CustomOperator_E5M2_to_E2M1_1: 44.6040 (1 inst); CustomOperator_E5M2_to_E2M1_2: 71.6940 (1 inst); CustomOperator_E5M2_to_E2M1_3: 65.7720 (1 inst); FPNAdder: 1009.8900 (1 inst); FixedFPTree_exp7_mant5_out10_vec4_range31: 4263.4620 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E5M2_to_E2M1_scale_UE4M3_wide10: 826.9380 (1 inst); ScaleToFP15b_E5M2_x_E2M1_UE4M3_wide18: 393.1200 (1 inst),3.420000e-03,CustomOperator_E5M2_to_E2M1_0: 1.090e-05 (1 inst); CustomOperator_E5M2_to_E2M1_1: 1.400e-05 (1 inst); CustomOperator_E5M2_to_E2M1_2: 1.770e-05 (1 inst); CustomOperator_E5M2_to_E2M1_3: 1.710e-05 (1 inst); FPNAdder: 4.990e-04 (1 inst); FixedFPTree_exp7_mant5_out10_vec4_range31: 2.150e-03 (1 inst); SNPS_CLOCK_GATE: 6.040e-07 (1 inst); ScaleAddition_E5M2_to_E2M1_scale_UE4M3_wide10: 4.870e-04 (1 inst); ScaleToFP15b_E5M2_x_E2M1_UE4M3_wide18: 2.090e-04 (1 inst),1.606000e-03,CustomOperator_E5M2_to_E2M1_0: 1.490e-05 (1 inst); CustomOperator_E5M2_to_E2M1_1: 1.880e-05 (1 inst); CustomOperator_E5M2_to_E2M1_2: 2.470e-05 (1 inst); CustomOperator_E5M2_to_E2M1_3: 2.320e-05 (1 inst); FPNAdder: 2.680e-04 (1 inst); FixedFPTree_exp7_mant5_out10_vec4_range31: 8.640e-04 (1 inst); SNPS_CLOCK_GATE: 6.920e-06 (1 inst); ScaleAddition_E5M2_to_E2M1_scale_UE4M3_wide10: 2.220e-04 (1 inst); ScaleToFP15b_E5M2_x_E2M1_UE4M3_wide18: 9.810e-05 (1 inst),1.9157,522.0,1059,0.372,0.0366,2048,1,atfmax
baseline_act-E5M2_w-E3M2_UE4M3,baseline,E5M2,E3M2,UE4M3,522,true,0.0000,8660.862005,CustomOperator_E5M2_to_E3M2_0: 43.2180 (1 inst); CustomOperator_E5M2_to_E3M2_1: 58.4640 (1 inst); CustomOperator_E5M2_to_E3M2_2: 145.7820 (1 inst); CustomOperator_E5M2_to_E3M2_3: 140.7420 (1 inst); FPNAdder: 1193.8500 (1 inst); FixedFPTree_exp7_mant6_out10_vec4_range35: 5563.6560 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E5M2_to_E3M2_scale_UE4M3_wide10: 961.0020 (1 inst); ScaleToFP15b_E5M2_x_E3M2_UE4M3_wide18: 463.6800 (1 inst),4.504000e-03,CustomOperator_E5M2_to_E3M2_0: 1.810e-05 (1 inst); CustomOperator_E5M2_to_E3M2_1: 2.230e-05 (1 inst); CustomOperator_E5M2_to_E3M2_2: 4.230e-05 (1 inst); CustomOperator_E5M2_to_E3M2_3: 4.420e-05 (1 inst); FPNAdder: 6.200e-04 (1 inst); FixedFPTree_exp7_mant6_out10_vec4_range35: 2.840e-03 (1 inst); SNPS_CLOCK_GATE: 6.010e-07 (1 inst); ScaleAddition_E5M2_to_E3M2_scale_UE4M3_wide10: 6.260e-04 (1 inst); ScaleToFP15b_E5M2_x_E3M2_UE4M3_wide18: 2.690e-04 (1 inst),2.065000e-03,CustomOperator_E5M2_to_E3M2_0: 2.090e-05 (1 inst); CustomOperator_E5M2_to_E3M2_1: 2.610e-05 (1 inst); CustomOperator_E5M2_to_E3M2_2: 5.020e-05 (1 inst); CustomOperator_E5M2_to_E3M2_3: 4.820e-05 (1 inst); FPNAdder: 3.280e-04 (1 inst); FixedFPTree_exp7_mant6_out10_vec4_range35: 1.170e-03 (1 inst); SNPS_CLOCK_GATE: 6.920e-06 (1 inst); ScaleAddition_E5M2_to_E3M2_scale_UE4M3_wide10: 2.360e-04 (1 inst); ScaleToFP15b_E5M2_x_E3M2_UE4M3_wide18: 1.150e-04 (1 inst),1.9157,522.0,1059,0.372,0.0366,2048,1,atfmax
baseline_act-E5M2_w-E2M3_UE4M3,baseline,E5M2,E2M3,UE4M3,524,true,0.0000,7672.895998,CustomOperator_E5M2_to_E2M3_0: 47.8800 (1 inst); CustomOperator_E5M2_to_E2M3_1: 52.4160 (1 inst); CustomOperator_E5M2_to_E2M3_2: 94.3740 (1 inst); CustomOperator_E5M2_to_E2M3_3: 101.4300 (1 inst); FPNAdder: 1119.1320 (1 inst); FixedFPTree_exp7_mant7_out10_vec4_range31: 4751.3340 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E5M2_to_E2M3_scale_UE4M3_wide10: 911.8620 (1 inst); ScaleToFP15b_E5M2_x_E2M3_UE4M3_wide18: 509.4180 (1 inst),4.089000e-03,CustomOperator_E5M2_to_E2M3_0: 1.790e-05 (1 inst); CustomOperator_E5M2_to_E2M3_1: 1.820e-05 (1 inst); CustomOperator_E5M2_to_E2M3_2: 2.680e-05 (1 inst); CustomOperator_E5M2_to_E2M3_3: 2.760e-05 (1 inst); FPNAdder: 5.680e-04 (1 inst); FixedFPTree_exp7_mant7_out10_vec4_range31: 2.510e-03 (1 inst); SNPS_CLOCK_GATE: 6.130e-07 (1 inst); ScaleAddition_E5M2_to_E2M3_scale_UE4M3_wide10: 6.170e-04 (1 inst); ScaleToFP15b_E5M2_x_E2M3_UE4M3_wide18: 2.900e-04 (1 inst),1.958000e-03,CustomOperator_E5M2_to_E2M3_0: 2.340e-05 (1 inst); CustomOperator_E5M2_to_E2M3_1: 2.340e-05 (1 inst); CustomOperator_E5M2_to_E2M3_2: 3.780e-05 (1 inst); CustomOperator_E5M2_to_E2M3_3: 3.730e-05 (1 inst); FPNAdder: 3.040e-04 (1 inst); FixedFPTree_exp7_mant7_out10_vec4_range31: 1.070e-03 (1 inst); SNPS_CLOCK_GATE: 6.950e-06 (1 inst); ScaleAddition_E5M2_to_E2M3_scale_UE4M3_wide10: 2.660e-04 (1 inst); ScaleToFP15b_E5M2_x_E2M3_UE4M3_wide18: 1.250e-04 (1 inst),1.9084,524.0,1059,0.372,0.0366,2048,1,atfmax
